playerId,fullName,firstName,lastName,currentAge,birthDate,rookie,primaryPosition,primaryPositionType,currentTeamId
8481715,Hunter Skinner,Hunter,Skinner,23,2001-04-29,,D,Defenseman,STL
8470600,Ryan Suter,Ryan,Suter,39,1985-01-21,,D,Defenseman,STL
8481006,Tyler Tucker,Tyler,Tucker,24,2000-03-01,,D,Defenseman,STL
8473563,Nicklas Backstrom,Nicklas,Backstrom,36,1987-11-23,,C,Forward,WSH
8475343,Nic Dowd,Nic,Dowd,34,1990-05-27,,C,Forward,WSH
8479400,Pierre-Luc Dubois,Pierre-Luc,Dubois,26,1998-06-24,,L,Forward,WSH
8479520,Brandon Duhaime,Brandon,Duhaime,27,1997-05-22,,R,Forward,WSH
8482148,Hendrix Lapierre,Hendrix,Lapierre,22,2002-02-09,,C,Forward,WSH
8478233,Andrew Mangiapane,Andrew,Mangiapane,28,1996-04-04,,L,Forward,WSH
8481580,Connor McMichael,Connor,McMichael,23,2001-01-15,,C,Forward,WSH
8477947,Sonny Milano,Sonny,Milano,28,1996-05-12,,L,Forward,WSH
8483491,Ivan Miroshnichenko,Ivan,Miroshnichenko,20,2004-02-04,,L,Forward,WSH
8471698,T.J. Oshie,T.J.,Oshie,37,1986-12-23,,R,Forward,WSH
8471214,Alex Ovechkin,Alex,Ovechkin,39,1985-09-17,,L,Forward,WSH
8481656,Aliaksei Protas,Aliaksei,Protas,23,2001-01-06,,C,Forward,WSH
8479390,Taylor Raddysh,Taylor,Raddysh,26,1998-02-18,,R,Forward,WSH
8478440,Dylan Strome,Dylan,Strome,27,1997-03-07,,C,Forward,WSH
8476880,Tom Wilson,Tom,Wilson,30,1994-03-29,,R,Forward,WSH
8480823,Alexander Alexeyev,Alexander,Alexeyev,24,1999-11-15,,D,Defenseman,WSH
8478451,Ethan Bear,Ethan,Bear,27,1997-06-26,,D,Defenseman,WSH
8474590,John Carlson,John,Carlson,34,1990-01-10,,D,Defenseman,WSH
8479345,Jakob Chychrun,Jakob,Chychrun,26,1998-03-31,,D,Defenseman,WSH
8480796,Martin Fehervary,Martin,Fehervary,24,1999-10-06,,D,Defenseman,WSH
8478911,Matt Roy,Matt,Roy,29,1995-03-01,,D,Defenseman,WSH
8480873,Rasmus Sandin,Rasmus,Sandin,24,2000-03-07,,D,Defenseman,WSH
8477845,Trevor van Riemsdyk,Trevor,van Riemsdyk,33,1991-07-24,,D,Defenseman,WSH
8481013,Jonatan Berggren,Jonatan,Berggren,24,2000-07-16,,R,Forward,DET
8484794,Michael Brandsegg-Nygård,Michael,Brandsegg-Nygård,18,2005-10-05,,R,Forward,DET
8477456,J.T. Compher,J.T.,Compher,29,1995-04-08,,L,Forward,DET
8477429,Andrew Copp,Andrew,Copp,30,1994-07-08,,C,Forward,DET
8484160,Nate Danielson,Nate,Danielson,19,2004-09-27,,C,Forward,DET
8479337,Alex DeBrincat,Alex,DeBrincat,26,1997-12-18,,R,Forward,DET
8484107,Alexandre Doucet,Alexandre,Doucet,22,2002-01-12,,L,Forward,DET
8480326,Sheldon Dries,Sheldon,Dries,30,1994-04-23,,C,Forward,DET
8484471,Emmitt Finnie,Emmitt,Finnie,19,2005-06-27,,C,Forward,DET
8478432,Christian Fischer,Christian,Fischer,27,1997-04-15,,R,Forward,DET
8479364,Tim Gettinger,Tim,Gettinger,26,1998-04-14,,L,Forward,DET
8482106,Cross Hanas,Cross,Hanas,22,2002-01-05,,L,Forward,DET
8474141,Patrick Kane,Patrick,Kane,35,1988-11-19,,R,Forward,DET
8483464,Marco Kasper,Marco,Kasper,20,2004-04-08,,C,Forward,DET
8477946,Dylan Larkin,Dylan,Larkin,28,1996-07-30,,C,Forward,DET
8483695,Amadeus Lombardi,Amadeus,Lombardi,21,2003-06-05,,C,Forward,DET
8482802,Carter Mazur,Carter,Mazur,22,2002-03-28,,L,Forward,DET
8477353,Tyler Motte,Tyler,Motte,29,1995-03-10,,C,Forward,DET
8479992,Michael Rasmussen,Michael,Rasmussen,25,1999-04-17,,C,Forward,DET
8482078,Lucas Raymond,Lucas,Raymond,22,2002-03-28,,L,Forward,DET
8484966,Jakub Rychlovsky,Jakub,Rychlovsky,23,2001-08-07,,L,Forward,DET
8481441,Joe Snively,Joe,Snively,28,1996-01-01,,C,Forward,DET
8481725,Elmer Soderblom,Elmer,Soderblom,23,2001-07-05,,L,Forward,DET
8475765,Vladimir Tarasenko,Vladimir,Tarasenko,32,1991-12-13,,R,Forward,DET
8480813,Joe Veleno,Joe,Veleno,24,2000-01-13,,C,Forward,DET
8482777,Shai Buium,Shai,Buium,21,2003-03-26,,D,Defenseman,DET
8475279,Ben Chiarot,Ben,Chiarot,33,1991-05-09,,D,Defenseman,DET
8482060,Tory Dello,Tory,Dello,27,1997-02-14,,D,Defenseman,DET
8482762,Simon Edvinsson,Simon,Edvinsson,21,2003-02-05,,D,Defenseman,DET
8476979,Erik Gustafsson,Erik,Gustafsson,32,1992-03-14,,D,Defenseman,DET
8475718,Justin Holl,Justin,Holl,32,1992-01-30,,D,Defenseman,DET
8481607,Albert Johansson,Albert,Johansson,23,2001-01-04,,D,Defenseman,DET
8478021,William Lagesson,William,Lagesson,28,1996-02-22,,D,Defenseman,DET
8476874,Olli Maatta,Olli,Maatta,30,1994-08-22,,D,Defenseman,DET
8473507,Jeff Petry,Jeff,Petry,36,1987-12-09,,D,Defenseman,DET
8481479,Brogan Rafferty,Brogan,Rafferty,29,1995-05-28,,D,Defenseman,DET
8481542,Moritz Seider,Moritz,Seider,23,2001-04-06,,D,Defenseman,DET
8481587,Antti Tuomisto,Antti,Tuomisto,23,2001-01-20,,D,Defenseman,DET
8482163,Eemil Viro,Eemil,Viro,22,2002-04-03,,D,Defenseman,DET
8482171,William Wallinder,William,Wallinder,22,2002-07-28,,D,Defenseman,DET
8478569,Noel Acciari,Noel,Acciari,32,1991-12-01,,C,Forward,PIT
8482456,Raivis Ansons,Raivis,Ansons,22,2002-01-29,,R,Forward,PIT
8478463,Anthony Beauvillier,Anthony,Beauvillier,27,1997-06-08,,L,Forward,PIT
8480205,Emil Bemstrom,Emil,Bemstrom,25,1999-06-01,,C,Forward,PIT
8482698,Tristan Broz,Tristan,Broz,21,2002-10-10,,C,Forward,PIT
8478047,Michael Bunting,Michael,Bunting,29,1995-09-17,,L,Forward,PIT
8471675,Sidney Crosby,Sidney,Crosby,37,1987-08-07,,C,Forward,PIT
8474189,Lars Eller,Lars,Eller,35,1989-05-08,,C,Forward,PIT
8479996,Cody Glass,Cody,Glass,25,1999-04-01,,C,Forward,PIT
8475763,Kevin Hayes,Kevin,Hayes,32,1992-05-08,,R,Forward,PIT
8484869,Tanner Howe,Tanner,Howe,18,2005-11-28,,L,Forward,PIT
8481228,Jimmy Huntington,Jimmy,Huntington,25,1998-11-18,,C,Forward,PIT
8478147,Bokondji Imama,Bokondji,Imama,28,1996-08-03,,L,Forward,PIT
8483401,Marc Johnstone,Marc,Johnstone,28,1996-06-19,,R,Forward,PIT
8482758,Ville Koivunen,Ville,Koivunen,21,2003-06-13,,R,Forward,PIT
8481481,Blake Lizotte,Blake,Lizotte,26,1997-12-13,,C,Forward,PIT
8483102,Bennett MacArthur,Bennett,MacArthur,23,2001-01-30,,L,Forward,PIT
8471215,Evgeni Malkin,Evgeni,Malkin,38,1986-07-31,,C,Forward,PIT
8483487,Rutger McGroarty,Rutger,McGroarty,20,2004-03-30,,R,Forward,PIT
8476442,Matt Nieto,Matt,Nieto,31,1992-11-05,,L,Forward,PIT
8482055,Drew O'Connor,Drew,O'Connor,26,1998-06-09,,L,Forward,PIT
8482102,Vasily Ponomarev,Vasily,Ponomarev,22,2002-03-13,,C,Forward,PIT
8479344,Jesse Puljujarvi,Jesse,Puljujarvi,26,1998-05-07,,R,Forward,PIT
8481703,Valtteri Puustinen,Valtteri,Puustinen,25,1999-06-04,,R,Forward,PIT
8476483,Rickard Rakell,Rickard,Rakell,31,1993-05-05,,R,Forward,PIT
8475810,Bryan Rust,Bryan,Rust,32,1992-05-11,,R,Forward,PIT
8480222,Sebastian Aho,Sebastian,Aho,28,1996-02-17,,D,Defenseman,PIT
8482801,Isaac Belliveau,Isaac,Belliveau,21,2002-11-26,,D,Defenseman,PIT
8484839,Harrison Brunicke,Harrison,Brunicke,18,2006-05-08,,D,Defenseman,PIT
8479594,Nathan Clurman,Nathan,Clurman,26,1998-05-08,,D,Defenseman,PIT
8477435,Ryan Graves,Ryan,Graves,29,1995-05-21,,D,Defenseman,PIT
8476891,Matthew Grzelcyk,Matthew,Grzelcyk,30,1994-01-05,,D,Defenseman,PIT
8480439,Mac Hollowell,Mac,Hollowell,25,1998-09-26,,D,Defenseman,PIT
8474578,Erik Karlsson,Erik,Karlsson,34,1990-05-31,,D,Defenseman,PIT
8480820,Filip Kral,Filip,Kral,24,1999-10-20,,D,Defenseman,PIT
8471724,Kris Letang,Kris,Letang,37,1987-04-24,,D,Defenseman,PIT
8481206,John Ludvig,John,Ludvig,24,2000-08-02,,D,Defenseman,PIT
8477969,Marcus Pettersson,Marcus,Pettersson,28,1996-05-08,,D,Defenseman,PIT
8483503,Owen Pickering,Owen,Pickering,20,2004-01-27,,D,Defenseman,PIT
8478854,Ryan Shea,Ryan,Shea,27,1997-02-11,,D,Defenseman,PIT
8481030,Jack St. Ivany,Jack,St. Ivany,25,1999-07-22,,D,Defenseman,PIT
8482863,Caedan Bankier,Caedan,Bankier,21,2003-01-26,,C,Forward,MIN
8481557,Matt Boldy,Matt,Boldy,23,2001-04-05,,L,Forward,MIN
8476329,Travis Boyd,Travis,Boyd,31,1993-09-14,,C,Forward,MIN
8481578,Graeme Clarke,Graeme,Clarke,23,2001-04-24,,R,Forward,MIN
8478493,Joel Eriksson Ek,Joel,Eriksson Ek,27,1997-01-29,,C,Forward,MIN
8475220,Marcus Foligno,Marcus,Foligno,33,1991-08-10,,L,Forward,MIN
8477919,Frederick Gaudreau,Frederick,Gaudreau,31,1993-05-01,,C,Forward,MIN
8476867,Brendan Gaunce,Brendan,Gaunce,30,1994-03-25,,C,Forward,MIN
8483452,Hunter Haight,Hunter,Haight,20,2004-04-04,,C,Forward,MIN
8477451,Ryan Hartman,Ryan,Hartman,30,1994-09-20,,R,Forward,MIN
8484178,Riley Heidt,Riley,Heidt,19,2005-03-25,,C,Forward,MIN
8475149,Marcus Johansson,Marcus,Johansson,33,1990-10-06,,C,Forward,MIN
8481147,Reese Johnson,Reese,Johnson,26,1998-07-10,,C,Forward,MIN
8480259,Ben Jones,Ben,Jones,25,1999-02-26,,C,Forward,MIN
8478864,Kirill Kaprizov,Kirill,Kaprizov,27,1997-04-26,,L,Forward,MIN
8482177,Marat Khusnutdinov,Marat,Khusnutdinov,22,2002-07-17,,C,Forward,MIN
8480880,Jakub Lauko,Jakub,Lauko,24,2000-03-28,,C,Forward,MIN
8482829,Michael Milne,Michael,Milne,22,2002-09-21,,L,Forward,MIN
8482217,Pavel Novak,Pavel,Novak,22,2002-04-16,,R,Forward,MIN
8483499,Liam Ohgren,Liam,Ohgren,20,2004-01-28,,L,Forward,MIN
8482197,Adam Raska,Adam,Raska,23,2001-09-25,,R,Forward,MIN
8482079,Marco Rossi,Marco,Rossi,23,2001-09-23,,C,Forward,MIN
8476913,Devin Shore,Devin,Shore,30,1994-07-19,,C,Forward,MIN
8481866,Luke Toporowski,Luke,Toporowski,23,2001-04-12,,L,Forward,MIN
8478508,Yakov Trenin,Yakov,Trenin,27,1997-01-13,,C,Forward,MIN
8480267,Sammy Walker,Sammy,Walker,25,1999-06-07,,C,Forward,MIN
8475692,Mats Zuccarello,Mats,Zuccarello,37,1987-09-01,,R,Forward,MIN
8474567,Zach Bogosian,Zach,Bogosian,34,1990-07-15,,D,Defenseman,MIN
8476463,Jonas Brodin,Jonas,Brodin,31,1993-07-12,,D,Defenseman,MIN
8478863,Joseph Cecconi,Joseph,Cecconi,27,1997-05-23,,D,Defenseman,MIN
8480990,Declan Chisholm,Declan,Chisholm,24,2000-01-12,,D,Defenseman,MIN
8480075,Cameron Crotty,Cameron,Crotty,25,1999-05-05,,D,Defenseman,MIN
8482122,Brock Faber,Brock,Faber,22,2002-08-22,,D,Defenseman,MIN
8482094,Daemon Hunt,Daemon,Hunt,22,2002-05-15,,D,Defenseman,MIN
8482781,Carson Lambos,Carson,Lambos,21,2003-01-14,,D,Defenseman,MIN
8482707,Kyle Masters,Kyle,Masters,21,2003-04-09,,D,Defenseman,MIN
8475750,Jon Merrill,Jon,Merrill,32,1992-02-03,,D,Defenseman,MIN
8478136,Jake Middleton,Jake,Middleton,28,1996-01-02,,D,Defenseman,MIN
8482143,Ryan O'Rourke,Ryan,O'Rourke,22,2002-05-16,,D,Defenseman,MIN
8482686,Jack Peart,Jack,Peart,21,2003-05-15,,D,Defenseman,MIN
8483766,David Spacek,David,Spacek,21,2003-02-18,,D,Defenseman,MIN
8474716,Jared Spurgeon,Jared,Spurgeon,34,1989-11-29,,D,Defenseman,MIN
8479022,Rodrigo Abols,Rodrigo,Abols,28,1996-01-05,,C,Forward,PHI
8483010,Jon-Randall Avon,Jon-Randall,Avon,21,2003-07-04,,C,Forward,PHI
8484142,Denver Barkey,Denver,Barkey,19,2005-04-27,,C,Forward,PHI
8481553,Bobby Brink,Bobby,Brink,23,2001-07-08,,R,Forward,PHI
8480220,Noah Cates,Noah,Cates,25,1999-02-05,,L,Forward,PHI
8476461,Sean Couturier,Sean,Couturier,31,1992-12-07,,C,Forward,PHI
8475235,Nicolas Deslauriers,Nicolas,Deslauriers,33,1991-02-22,,L,Forward,PHI
8482452,Elliot Desnoyers,Elliot,Desnoyers,22,2002-01-21,,L,Forward,PHI
8484928,Oscar Eklind,Oscar,Eklind,26,1998-07-14,,L,Forward,PHI
8480797,Joel Farabee,Joel,Farabee,24,2000-02-25,,L,Forward,PHI
8482159,Tyson Foerster,Tyson,Foerster,22,2002-01-18,,R,Forward,PHI
8480028,Morgan Frost,Morgan,Frost,25,1999-05-14,,C,Forward,PHI
8479587,Rhett Gardner,Rhett,Gardner,28,1996-02-28,,C,Forward,PHI
8477903,Garnet Hathaway,Garnet,Hathaway,32,1991-11-23,,R,Forward,PHI
8478439,Travis Konecny,Travis,Konecny,27,1997-03-11,,R,Forward,PHI
8476872,Scott Laughton,Scott,Laughton,30,1994-05-30,,C,Forward,PHI
8484779,Jett Luchanko,Jett,Luchanko,18,2006-08-21,,C,Forward,PHI
8480245,Olle Lycksell,Olle,Lycksell,25,1999-08-24,,R,Forward,PHI
8484387,Matvei Michkov,Matvei,Michkov,19,2004-12-09,,R,Forward,PHI
8480068,Ryan Poehling,Ryan,Poehling,25,1999-01-03,,C,Forward,PHI
8478409,Anthony Richard,Anthony,Richard,27,1996-12-20,,C,Forward,PHI
8481760,Massimo Rizzo,Massimo,Rizzo,23,2001-06-13,,C,Forward,PHI
8480015,Owen Tippett,Owen,Tippett,25,1999-02-16,,R,Forward,PHI
8482727,Samu Tuomaala,Samu,Tuomaala,21,2003-01-08,,R,Forward,PHI
8482126,Emil Andrae,Emil,Andrae,22,2002-02-23,,D,Defenseman,PHI
8481521,Ronnie Attard,Ronnie,Attard,25,1999-03-20,,D,Defenseman,PHI
8478011,Louie Belpedio,Louie,Belpedio,28,1996-05-14,,D,Defenseman,PHI
8484148,Oliver Bonk,Oliver,Bonk,19,2005-01-09,,D,Defenseman,PHI
8482142,Jamie Drysdale,Jamie,Drysdale,22,2002-04-08,,D,Defenseman,PHI
8475176,Ryan Ellis,Ryan,Ellis,33,1991-01-03,,D,Defenseman,PHI
8480874,Adam Ginning,Adam,Ginning,24,2000-01-13,,D,Defenseman,PHI
8482169,Helge Grans,Helge,Grans,22,2002-05-10,,D,Defenseman,PHI
8473446,Erik Johnson,Erik,Johnson,36,1988-03-21,,D,Defenseman,PHI
8483760,Hunter McDonald,Hunter,McDonald,22,2002-05-11,,D,Defenseman,PHI
8477499,Rasmus Ristolainen,Rasmus,Ristolainen,29,1994-10-27,,D,Defenseman,PHI
8477948,Travis Sanheim,Travis,Sanheim,28,1996-03-29,,D,Defenseman,PHI
8476372,Nick Seeler,Nick,Seeler,31,1993-06-03,,D,Defenseman,PHI
8481546,Cam York,Cam,York,23,2001-01-05,,D,Defenseman,PHI
8481178,Egor Zamula,Egor,Zamula,24,2000-03-30,,D,Defenseman,PHI
8477979,Nicolas Aube-Kubel,Nicolas,Aube-Kubel,28,1996-05-10,,R,Forward,BUF
8484145,Zach Benson,Zach,Benson,19,2005-05-12,,L,Forward,BUF
8481528,Dylan Cozens,Dylan,Cozens,23,2001-02-09,,C,Forward,BUF
8482623,Josh Dunne,Josh,Dunne,25,1998-12-08,,C,Forward,BUF
8478413,Jordan Greenway,Jordan,Greenway,27,1997-02-16,,L,Forward,BUF
8484797,Konsta Helenius,Konsta,Helenius,18,2006-05-11,,C,Forward,BUF
8481480,Mason Jobst,Mason,Jobst,30,1994-02-17,,C,Forward,BUF
8482697,Aleksandr Kisakov,Aleksandr,Kisakov,21,2002-11-01,,L,Forward,BUF
8482896,Tyson Kozak,Tyson,Kozak,21,2002-12-29,,C,Forward,BUF
8481522,Peyton Krebs,Peyton,Krebs,23,2001-01-26,,C,Forward,BUF
8483468,Jiri Kulich,Jiri,Kulich,20,2004-04-14,,C,Forward,BUF
8478043,Sam Lafferty,Sam,Lafferty,29,1995-03-06,,C,Forward,BUF
8479359,Beck Malenstyn,Beck,Malenstyn,26,1998-02-04,,L,Forward,BUF
8480802,Ryan McLeod,Ryan,McLeod,25,1999-09-21,,C,Forward,BUF
8479419,Brett Murray,Brett,Murray,26,1998-07-20,,L,Forward,BUF
8482746,Olivier Nadeau,Olivier,Nadeau,21,2003-01-15,,R,Forward,BUF
8483496,Viktor Neuchev,Viktor,Neuchev,20,2003-10-25,,L,Forward,BUF
8483500,Noah Ostlund,Noah,Ostlund,20,2004-03-11,,C,Forward,BUF
8482175,JJ Peterka,JJ,Peterka,22,2002-01-14,,R,Forward,BUF
8482097,Jack Quinn,Jack,Quinn,23,2001-09-19,,R,Forward,BUF
8482765,Isak Rosen,Isak,Rosen,21,2003-03-15,,R,Forward,BUF
8481751,Lukas Rousek,Lukas,Rousek,25,1999-04-20,,R,Forward,BUF
8479420,Tage Thompson,Tage,Thompson,26,1997-10-30,,C,Forward,BUF
8477949,Alex Tuch,Alex,Tuch,28,1996-05-10,,R,Forward,BUF
8482151,Tyler Tullio,Tyler,Tullio,22,2002-04-05,,R,Forward,BUF
8484238,Anton Wahlberg,Anton,Wahlberg,19,2005-07-04,,C,Forward,BUF
8475722,Jason Zucker,Jason,Zucker,32,1992-01-16,,L,Forward,BUF
8480196,Jacob Bryson,Jacob,Bryson,26,1997-11-18,,D,Defenseman,BUF
8481524,Bowen Byram,Bowen,Byram,23,2001-06-13,,D,Defenseman,BUF
8479348,Kale Clague,Kale,Clague,26,1998-06-05,,D,Defenseman,BUF
8477365,Connor Clifton,Connor,Clifton,29,1995-04-28,,D,Defenseman,BUF
8480839,Rasmus Dahlin,Rasmus,Dahlin,24,2000-04-13,,D,Defenseman,BUF
8478502,Dennis Gilbert,Dennis,Gilbert,27,1996-10-30,,D,Defenseman,BUF
8481564,Ryan Johnson,Ryan,Johnson,23,2001-07-24,,D,Defenseman,BUF
8480035,Henri Jokiharju,Henri,Jokiharju,25,1999-06-17,,D,Defenseman,BUF
8483732,Vsevolod Komarov,Vsevolod,Komarov,20,2004-01-11,,D,Defenseman,BUF
8482916,Nikita Novikov,Nikita,Novikov,21,2003-07-25,,D,Defenseman,BUF
8482066,Colton Poolman,Colton,Poolman,28,1995-12-18,,D,Defenseman,BUF
8482671,Owen Power,Owen,Power,21,2002-11-22,,D,Defenseman,BUF
8480056,Jack Rathbone,Jack,Rathbone,25,1999-05-20,,D,Defenseman,BUF
8480807,Mattias Samuelsson,Mattias,Samuelsson,24,2000-03-14,,D,Defenseman,BUF
8479414,Nathan Bastian,Nathan,Bastian,26,1997-12-06,,R,Forward,NJD
8481550,Adam Beckman,Adam,Beckman,23,2001-05-10,,L,Forward,NJD
8480032,Shane Bowers,Shane,Bowers,25,1999-07-30,,C,Forward,NJD
8479407,Jesper Bratt,Jesper,Bratt,26,1998-07-30,,L,Forward,NJD
8481032,Paul Cotter,Paul,Cotter,24,1999-11-16,,C,Forward,NJD
8475413,Justin Dowling,Justin,Dowling,33,1990-10-01,,C,Forward,NJD
8483439,Josh Filmon,Josh,Filmon,20,2004-03-18,,L,Forward,NJD
8481518,Nolan Foote,Nolan,Foote,23,2000-11-29,,L,Forward,NJD
8483531,Brian Halonen,Brian,Halonen,25,1999-01-11,,L,Forward,NJD
8482635,Mike Hardman,Mike,Hardman,25,1999-02-05,,L,Forward,NJD
8475287,Erik Haula,Erik,Haula,33,1991-03-23,,L,Forward,NJD
8480002,Nico Hischier,Nico,Hischier,25,1999-01-04,,C,Forward,NJD
8481559,Jack Hughes,Jack,Hughes,23,2001-05-14,,C,Forward,NJD
8478956,Samuel Laberge,Samuel,Laberge,27,1997-04-10,,L,Forward,NJD
8477508,Curtis Lazar,Curtis,Lazar,29,1995-02-02,,C,Forward,NJD
8481594,Nathan Legare,Nathan,Legare,23,2001-01-11,,R,Forward,NJD
8477073,Kurtis MacDermid,Kurtis,MacDermid,30,1994-03-25,,L,Forward,NJD
8478414,Timo Meier,Timo,Meier,27,1996-10-08,,R,Forward,NJD
8482110,Dawson Mercer,Dawson,Mercer,22,2001-10-27,,C,Forward,NJD
8476474,Stefan Noesen,Stefan,Noesen,31,1993-02-12,,R,Forward,NJD
8476292,Ondrej Palat,Ondrej,Palat,33,1991-03-28,,L,Forward,NJD
8481115,Ryan Schmelzer,Ryan,Schmelzer,31,1993-07-28,,C,Forward,NJD
8484405,Cam Squires,Cam,Squires,19,2005-04-11,,R,Forward,NJD
8482714,Chase Stillman,Chase,Stillman,21,2003-03-19,,R,Forward,NJD
8475193,Tomas Tatar,Tomas,Tatar,33,1990-12-01,,L,Forward,NJD
8484916,Dylan Wendt,Dylan,Wendt,23,2001-01-09,,R,Forward,NJD
8478051,Max Willman,Max,Willman,29,1995-02-13,,C,Forward,NJD
8483429,Seamus Casey,Seamus,Casey,20,2004-01-08,,D,Defenseman,NJD
8480084,Nick DeSimone,Nick,DeSimone,29,1994-11-21,,D,Defenseman,NJD
8475455,Brenden Dillon,Brenden,Dillon,33,1990-11-13,,D,Defenseman,NJD
8483085,Mikael Diotte,Mikael,Diotte,21,2003-04-10,,D,Defenseman,NJD
8476462,Dougie Hamilton,Dougie,Hamilton,31,1993-06-17,,D,Defenseman,NJD
8481701,Santeri Hatakka,Santeri,Hatakka,23,2001-01-15,,D,Defenseman,NJD
8482684,Luke Hughes,Luke,Hughes,21,2003-09-09,,D,Defenseman,NJD
8480192,Johnathan Kovacevic,Johnathan,Kovacevic,27,1997-07-12,,D,Defenseman,NJD
8481536,Daniil Misyul,Daniil,Misyul,23,2000-10-20,,D,Defenseman,NJD
8483495,Simon Nemec,Simon,Nemec,20,2004-02-15,,D,Defenseman,NJD
8477488,Brett Pesce,Brett,Pesce,29,1994-11-15,,D,Defenseman,NJD
8478399,Jonas Siegenthaler,Jonas,Siegenthaler,27,1997-05-06,,D,Defenseman,NJD
8482873,Topias Vilen,Topias,Vilen,21,2003-04-01,,D,Defenseman,NJD
8478841,Colton White,Colton,White,27,1997-05-03,,D,Defenseman,NJD
8474150,Mikael Backlund,Mikael,Backlund,35,1989-03-17,,C,Forward,CGY
8483772,Parker Bell,Parker,Bell,20,2003-09-26,,L,Forward,CGY
8478056,Clark Bishop,Clark,Bishop,28,1996-03-29,,C,Forward,CGY
8482889,Lucas Ciona,Lucas,Ciona,21,2003-01-08,,L,Forward,CGY
8476399,Blake Coleman,Blake,Coleman,32,1991-11-28,,C,Forward,CGY
8482679,Matt Coronato,Matt,Coronato,21,2002-11-14,,R,Forward,CGY
8482652,Walker Duehr,Walker,Duehr,26,1997-11-23,,R,Forward,CGY
8476924,Martin Frk,Martin,Frk,30,1993-10-05,,R,Forward,CGY
8484860,Matvei Gridin,Matvei,Gridin,18,2006-03-01,,R,Forward,CGY
8484180,Samuel Honzek,Samuel,Honzek,19,2004-11-12,,L,Forward,CGY
8476456,Jonathan Huberdeau,Jonathan,Huberdeau,31,1993-06-04,,C,Forward,CGY
8478211,Dryden Hunt,Dryden,Hunt,28,1995-11-24,,L,Forward,CGY
8475172,Nazem Kadri,Nazem,Kadri,33,1990-10-06,,C,Forward,CGY
8482209,Rory Kerins,Rory,Kerins,22,2002-04-12,,C,Forward,CGY
8477993,Justin Kirkland,Justin,Kirkland,28,1996-08-02,,C,Forward,CGY
8483609,Adam Klapka,Adam,Klapka,24,2000-09-14,,R,Forward,CGY
8483808,Andrei Kuzmenko,Andrei,Kuzmenko,28,1996-02-04,,L,Forward,CGY
8479066,Ryan Lomberg,Ryan,Lomberg,29,1994-12-09,,L,Forward,CGY
8477511,Anthony Mantha,Anthony,Mantha,30,1994-09-16,,R,Forward,CGY
8484821,Sam Morton,Sam,Morton,25,1999-07-28,,C,Forward,CGY
8481590,Ilya Nikolaev,Ilya,Nikolaev,23,2001-06-26,,C,Forward,CGY
8481592,Jakob Pelletier,Jakob,Pelletier,23,2001-03-07,,L,Forward,CGY
8481028,Martin Pospisil,Martin,Pospisil,24,1999-11-19,,C,Forward,CGY
8479291,Kevin Rooney,Kevin,Rooney,31,1993-05-21,,C,Forward,CGY
8481655,Cole Schwindt,Cole,Schwindt,23,2001-04-25,,R,Forward,CGY
8481068,Yegor Sharangovich,Yegor,Sharangovich,26,1998-06-06,,C,Forward,CGY
8482766,William Stromgren,William,Stromgren,21,2003-06-07,,L,Forward,CGY
8482074,Connor Zary,Connor,Zary,23,2001-09-25,,C,Forward,CGY
8478397,Rasmus Andersson,Rasmus,Andersson,27,1996-10-27,,D,Defenseman,CGY
8481219,Jonathan Aspirot,Jonathan,Aspirot,25,1999-05-16,,D,Defenseman,CGY
8480860,Kevin Bahl,Kevin,Bahl,24,2000-06-27,,D,Defenseman,CGY
8479402,Jake Bean,Jake,Bean,26,1998-06-09,,D,Defenseman,CGY
8484150,Hunter Brzustewicz,Hunter,Brzustewicz,19,2004-11-29,,D,Defenseman,CGY
8482695,Artem Grushnikov,Artem,Grushnikov,21,2003-03-20,,D,Defenseman,CGY
8477810,Joel Hanley,Joel,Hanley,33,1991-06-08,,D,Defenseman,CGY
8482170,Joni Jurmo,Joni,Jurmo,22,2002-04-19,,D,Defenseman,CGY
8482165,Yan Kuznetsov,Yan,Kuznetsov,22,2002-03-09,,D,Defenseman,CGY
8482624,Daniil Miromanov,Daniil,Miromanov,27,1997-07-11,,D,Defenseman,CGY
8481167,Brayden Pachal,Brayden,Pachal,25,1999-08-23,,D,Defenseman,CGY
8484768,Zayne Parekh,Zayne,Parekh,18,2006-02-15,,D,Defenseman,CGY
8482173,Jeremie Poirier,Jeremie,Poirier,22,2002-06-02,,D,Defenseman,CGY
8482470,Ilya Solovyov,Ilya,Solovyov,24,2000-07-20,,D,Defenseman,CGY
8475797,Jarred Tinordi,Jarred,Tinordi,32,1992-02-20,,D,Defenseman,CGY
8477346,MacKenzie Weegar,MacKenzie,Weegar,30,1994-01-07,,D,Defenseman,CGY
8482665,Matty Beniers,Matty,Beniers,21,2002-11-05,,C,Forward,SEA
8482061,Brandon Biro,Brandon,Biro,26,1998-03-11,,L,Forward,SEA
8477416,Oliver Bjorkstrand,Oliver,Bjorkstrand,29,1995-04-10,,R,Forward,SEA
8477444,Andre Burakovsky,Andre,Burakovsky,29,1995-02-09,,L,Forward,SEA
8484800,Berkly Catton,Berkly,Catton,18,2006-01-14,,C,Forward,SEA
8474586,Jordan Eberle,Jordan,Eberle,34,1990-05-15,,R,Forward,SEA
